taxist_id,date,orders_cnt,total_cost,total_service_fee,auto_id,tariff,rent_cost,driver_income,company_income
691,2024-09-12,5,9246,1849.2000000000003,438,комфорт+,3400,3996.7999999999993,5249.200000000001
691,2024-09-13,4,6390,1278.0,438,комфорт+,3400,1712.0,4678.0
691,2024-09-14,4,3636,727.2,438,комфорт+,3400,-491.1999999999998,4127.2
691,2024-09-15,6,8627,1725.4,438,комфорт+,3400,3501.6000000000004,5125.4
691,2024-09-16,5,5888,1177.6,438,комфорт+,3400,1310.3999999999996,4577.6
691,2024-09-18,5,4880,976.0,438,комфорт+,3400,504.0,4376.0
691,2024-09-20,8,14762,2952.4,438,комфорт+,3400,8409.6,6352.4
691,2024-09-22,5,7900,1580.0,438,комфорт+,3400,2920.0,4980.0
691,2024-09-24,8,13690,2738.0,438,комфорт+,3400,7552.0,6138.0
691,2024-09-25,6,13711,2742.2000000000003,438,комфорт+,3400,7568.799999999999,6142.200000000001
691,2024-09-26,9,13358,2671.6,438,комфорт+,3400,7286.4,6071.6
691,2024-09-27,4,5129,1025.8,438,комфорт+,3400,703.1999999999998,4425.8
691,2024-09-28,8,12000,2400.0,438,комфорт+,3400,6200.0,5800.0
691,2024-09-30,6,7531,1506.2,438,комфорт+,3400,2624.8,4906.2
692,2024-09-01,6,6796,1359.2,1016,комфорт+,2200,3236.8,3559.2
692,2024-09-03,2,1596,319.2,1016,комфорт+,2200,-923.2,2519.2
692,2024-09-05,3,2313,462.6,1016,комфорт+,2200,-349.5999999999999,2662.6
692,2024-09-07,5,6197,1239.4,1016,комфорт+,2200,2757.6000000000004,3439.4
692,2024-09-08,3,5294,1058.8,1016,комфорт+,2200,2035.1999999999998,3258.8
692,2024-09-09,3,6708,1341.6,1016,комфорт+,2200,3166.3999999999996,3541.6
692,2024-09-10,7,11464,2292.8,1016,комфорт+,2200,6971.200000000001,4492.8
692,2024-09-11,6,9010,1802.0,1016,комфорт+,2200,5008.0,4002.0
692,2024-09-13,3,6398,1279.6,1016,комфорт+,2200,2918.3999999999996,3479.6
692,2024-09-14,6,7716,1543.2,1016,комфорт+,2200,3972.8,3743.2
692,2024-09-15,13,20705,4141.0,1016,комфорт+,2200,14364.0,6341.0
692,2024-09-16,4,4227,845.4000000000001,1016,комфорт+,2200,1181.6,3045.4
692,2024-09-17,12,20534,4106.8,1016,комфорт+,2200,14227.2,6306.8
692,2024-09-18,6,10477,2095.4,1016,комфорт+,2200,6181.6,4295.4
692,2024-09-19,4,4668,933.6000000000001,1016,комфорт+,2200,1534.3999999999996,3133.6000000000004
692,2024-09-21,1,1153,230.6,1016,комфорт+,2200,-1277.6,2430.6
692,2024-09-23,8,13576,2715.2000000000003,1016,комфорт+,2200,8660.8,4915.200000000001
692,2024-09-26,7,10357,2071.4,1016,комфорт+,2200,6085.6,4271.4
692,2024-09-27,10,16308,3261.6000000000004,1016,комфорт+,2200,10846.4,5461.6
692,2024-09-29,10,10694,2138.8,1016,комфорт+,2200,6355.200000000001,4338.8
693,2024-09-02,10,7871,1574.1999999999998,361,эконом,1550,4746.8,3124.2
693,2024-09-03,12,8135,1627.0,361,эконом,1550,4958.0,3177.0
693,2024-09-04,15,13202,2640.4,361,эконом,1550,9011.6,4190.4
693,2024-09-06,12,7778,1555.6000000000001,361,эконом,1550,4672.4,3105.6000000000004
693,2024-09-07,15,8453,1690.6000000000001,361,эконом,1550,5212.4,3240.6000000000004
693,2024-09-08,4,2674,534.8000000000001,361,эконом,1550,589.1999999999998,2084.8
693,2024-09-09,15,9332,1866.4,361,эконом,1550,5915.6,3416.4
693,2024-09-12,10,5811,1162.2,361,эконом,1550,3098.8,2712.2
693,2024-09-13,7,6405,1281.0,361,эконом,1550,3574.0,2831.0
693,2024-09-14,15,9869,1973.8,361,эконом,1550,6345.2,3523.8
693,2024-09-15,7,4391,878.2,361,эконом,1550,1962.8000000000002,2428.2
693,2024-09-16,9,9586,1917.2,361,эконом,1550,6118.8,3467.2
693,2024-09-17,6,4544,908.8,361,эконом,1550,2085.2,2458.8
693,2024-09-19,10,7600,1520.0,361,эконом,1550,4530.0,3070.0
693,2024-09-21,9,6175,1235.0,361,эконом,1550,3390.0,2785.0
693,2024-09-22,5,2622,524.4,361,эконом,1550,547.5999999999999,2074.4
693,2024-09-24,11,9308,1861.6000000000001,361,эконом,1550,5896.4,3411.6000000000004
693,2024-09-26,12,8810,1762.0,361,эконом,1550,5498.0,3312.0
693,2024-09-28,5,4216,843.2000000000002,361,эконом,1550,1822.7999999999997,2393.2000000000003
693,2024-09-29,4,1644,328.8,361,эконом,1550,-234.79999999999995,1878.8
693,2024-09-30,6,4270,854.0,361,эконом,1550,1866.0,2404.0
694,2024-09-01,12,6203,1240.6,489,эконом,1350,3612.3999999999996,2590.6
694,2024-09-02,8,5744,1148.8,489,эконом,1350,3245.2,2498.8
694,2024-09-03,14,9836,1967.2,489,эконом,1350,6518.8,3317.2
694,2024-09-07,9,5567,1113.4,489,эконом,1350,3103.6000000000004,2463.4
694,2024-09-09,10,6414,1282.8,489,эконом,1350,3781.2,2632.8
694,2024-09-11,15,9937,1987.4,489,эконом,1350,6599.6,3337.4
694,2024-09-13,14,9517,1903.4,489,эконом,1350,6263.6,3253.4
694,2024-09-15,13,6809,1361.8,489,эконом,1350,4097.2,2711.8
694,2024-09-17,15,13231,2646.2,489,эконом,1350,9234.8,3996.2
694,2024-09-18,13,8770,1754.0,489,эконом,1350,5666.0,3104.0
694,2024-09-19,15,9999,1999.8,489,эконом,1350,6649.2,3349.8
694,2024-09-23,7,3264,652.8,489,эконом,1350,1261.1999999999998,2002.8
694,2024-09-24,11,6122,1224.4,489,эконом,1350,3547.6000000000004,2574.4
694,2024-09-25,12,6137,1227.4,489,эконом,1350,3559.6000000000004,2577.4
694,2024-09-26,10,5034,1006.8000000000001,489,эконом,1350,2677.2,2356.8
694,2024-09-27,17,8423,1684.6000000000001,489,эконом,1350,5388.4,3034.6000000000004
694,2024-09-28,18,14885,2977.0,489,эконом,1350,10558.0,4327.0
694,2024-09-29,15,10323,2064.6000000000004,489,эконом,1350,6908.4,3414.6000000000004
694,2024-09-30,19,9073,1814.6000000000001,489,эконом,1350,5908.4,3164.6000000000004
695,2024-09-01,12,15059,3011.8,237,комфорт,2200,9847.2,5211.8
695,2024-09-02,5,7390,1478.0000000000002,237,комфорт,2200,3712.0,3678.0
695,2024-09-03,11,12274,2454.8,237,комфорт,2200,7619.200000000001,4654.8
695,2024-09-04,7,7712,1542.4,237,комфорт,2200,3969.6000000000004,3742.4
695,2024-09-05,7,5087,1017.4,237,комфорт,2200,1869.6,3217.4
695,2024-09-06,10,10050,2010.0,237,комфорт,2200,5840.0,4210.0
695,2024-09-07,8,7596,1519.2,237,комфорт,2200,3876.8,3719.2
695,2024-09-08,4,7600,1520.0000000000002,237,комфорт,2200,3880.0,3720.0
695,2024-09-09,8,10608,2121.6000000000004,237,комфорт,2200,6286.4,4321.6
695,2024-09-10,3,5002,1000.4000000000001,237,комфорт,2200,1801.6,3200.4
695,2024-09-11,6,3888,777.6,237,комфорт,2200,910.4000000000001,2977.6
695,2024-09-12,4,6698,1339.6,237,комфорт,2200,3158.3999999999996,3539.6
695,2024-09-13,5,5833,1166.6000000000001,237,комфорт,2200,2466.3999999999996,3366.6000000000004
695,2024-09-14,4,6084,1216.8000000000002,237,комфорт,2200,2667.2,3416.8
695,2024-09-15,7,8191,1638.2,237,комфорт,2200,4352.8,3838.2
695,2024-09-16,7,6811,1362.2,237,комфорт,2200,3248.8,3562.2
695,2024-09-18,7,12254,2450.8,237,комфорт,2200,7603.200000000001,4650.8
695,2024-09-19,5,4916,983.2000000000002,237,комфорт,2200,1732.7999999999997,3183.2000000000003
695,2024-09-20,11,11621,2324.2,237,комфорт,2200,7096.799999999999,4524.2
695,2024-09-21,1,317,63.400000000000006,237,комфорт,2200,-1946.4,2263.4
695,2024-09-22,6,8448,1689.6000000000001,237,комфорт,2200,4558.4,3889.6000000000004
695,2024-09-24,10,9190,1838.0,237,комфорт,2200,5152.0,4038.0
695,2024-09-27,11,10991,2198.2000000000003,237,комфорт,2200,6592.799999999999,4398.200000000001
695,2024-09-29,13,17266,3453.2000000000003,237,комфорт,2200,11612.8,5653.200000000001
695,2024-09-30,11,15544,3108.8,237,комфорт,2200,10235.2,5308.8
696,2024-09-01,15,10508,2101.6,589,эконом,1600,6806.4,3701.6
696,2024-09-02,12,8711,1742.2,589,эконом,1600,5368.8,3342.2
696,2024-09-04,14,13669,2733.8,589,эконом,1600,9335.2,4333.8
696,2024-09-05,17,12157,2431.4,589,эконом,1600,8125.6,4031.4
696,2024-09-08,11,8429,1685.8000000000002,589,эконом,1600,5143.2,3285.8
696,2024-09-10,8,4926,985.2,589,эконом,1600,2340.8,2585.2
696,2024-09-12,10,6010,1202.0,589,эконом,1600,3208.0,2802.0
696,2024-09-13,14,11444,2288.8,589,эконом,1600,7555.200000000001,3888.8
696,2024-09-14,13,10678,2135.6000000000004,589,эконом,1600,6942.4,3735.6000000000004
696,2024-09-15,10,6830,1366.0,589,эконом,1600,3864.0,2966.0
696,2024-09-16,10,6647,1329.4,589,эконом,1600,3717.6000000000004,2929.4
696,2024-09-18,7,5216,1043.2,589,эконом,1600,2572.8,2643.2
696,2024-09-19,13,7969,1593.8,589,эконом,1600,4775.2,3193.8
696,2024-09-21,13,6328,1265.6000000000001,589,эконом,1600,3462.3999999999996,2865.6000000000004
696,2024-09-23,14,7383,1476.6,589,эконом,1600,4306.4,3076.6
696,2024-09-24,14,10561,2112.2,589,эконом,1600,6848.799999999999,3712.2
696,2024-09-25,14,7605,1521.0,589,эконом,1600,4484.0,3121.0
696,2024-09-27,14,9841,1968.2,589,эконом,1600,6272.8,3568.2
696,2024-09-28,6,3639,727.8,589,эконом,1600,1311.1999999999998,2327.8
696,2024-09-29,9,5674,1134.8,589,эконом,1600,2939.2,2734.8
696,2024-09-30,14,7545,1509.0,589,эконом,1600,4436.0,3109.0
697,2024-09-01,20,13871,2774.2,1511,эконом,1600,9496.8,4374.2
697,2024-09-04,12,10272,2054.4,1511,эконом,1600,6617.6,3654.4
697,2024-09-08,12,8161,1632.2,1511,эконом,1600,4928.8,3232.2
697,2024-09-09,14,9737,1947.4,1511,эконом,1600,6189.6,3547.4
697,2024-09-10,18,14878,2975.6000000000004,1511,эконом,1600,10302.4,4575.6
697,2024-09-11,11,4591,918.2,1511,эконом,1600,2072.8,2518.2
697,2024-09-12,20,15740,3148.0,1511,эконом,1600,10992.0,4748.0
697,2024-09-13,17,12007,2401.4,1511,эконом,1600,8005.6,4001.4
697,2024-09-16,23,16876,3375.2000000000003,1511,эконом,1600,11900.8,4975.200000000001
697,2024-09-17,28,18206,3641.2000000000003,1511,эконом,1600,12964.8,5241.200000000001
697,2024-09-19,14,13161,2632.2000000000003,1511,эконом,1600,8928.8,4232.200000000001
697,2024-09-21,19,16290,3258.0,1511,эконом,1600,11432.0,4858.0
697,2024-09-22,16,13289,2657.8,1511,эконом,1600,9031.2,4257.8
697,2024-09-24,15,9851,1970.2,1511,эконом,1600,6280.8,3570.2
697,2024-09-26,13,7650,1530.0,1511,эконом,1600,4520.0,3130.0
698,2024-09-01,8,6107,1221.4,169,эконом,1750,3135.6000000000004,2971.4
698,2024-09-02,8,3729,745.8,169,эконом,1750,1233.1999999999998,2495.8
698,2024-09-03,10,4515,903.0,169,эконом,1750,1862.0,2653.0
698,2024-09-05,14,8864,1772.8000000000002,169,эконом,1750,5341.2,3522.8
698,2024-09-06,12,7405,1481.0,169,эконом,1750,4174.0,3231.0
698,2024-09-07,12,7286,1457.2,169,эконом,1750,4078.8,3207.2
698,2024-09-09,10,7468,1493.6,169,эконом,1750,4224.4,3243.6
698,2024-09-11,11,7254,1450.8,169,эконом,1750,4053.2,3200.8
698,2024-09-12,12,7074,1414.8,169,эконом,1750,3909.2,3164.8
698,2024-09-13,10,6630,1326.0,169,эконом,1750,3554.0,3076.0
698,2024-09-14,10,6526,1305.2,169,эконом,1750,3470.8,3055.2
698,2024-09-15,17,12103,2420.6,169,эконом,1750,7932.4,4170.6
698,2024-09-17,12,7961,1592.2,169,эконом,1750,4618.8,3342.2
698,2024-09-18,10,5958,1191.6000000000001,169,эконом,1750,3016.3999999999996,2941.6000000000004
698,2024-09-19,8,4910,982.0,169,эконом,1750,2178.0,2732.0
698,2024-09-20,14,9855,1971.0000000000002,169,эконом,1750,6134.0,3721.0
698,2024-09-22,15,10510,2102.0,169,эконом,1750,6658.0,3852.0
698,2024-09-23,10,5641,1128.2,169,эконом,1750,2762.8,2878.2
698,2024-09-24,15,11623,2324.6000000000004,169,эконом,1750,7548.4,4074.6000000000004
698,2024-09-27,9,4972,994.4,169,эконом,1750,2227.6,2744.4
698,2024-09-28,15,12064,2412.8,169,эконом,1750,7901.200000000001,4162.8
698,2024-09-29,11,6763,1352.6,169,эконом,1750,3660.3999999999996,3102.6
699,2024-09-01,14,11451,2290.2000000000003,1745,эконом,1450,7710.799999999999,3740.2000000000003
699,2024-09-02,13,7880,1576.0,1745,эконом,1450,4854.0,3026.0
699,2024-09-03,17,12571,2514.2,1745,эконом,1450,8606.8,3964.2
699,2024-09-06,20,10854,2170.8,1745,эконом,1450,7233.200000000001,3620.8
699,2024-09-07,18,11028,2205.6,1745,эконом,1450,7372.4,3655.6
699,2024-09-11,25,15957,3191.4,1745,эконом,1450,11315.6,4641.4
699,2024-09-14,15,9988,1997.6000000000001,1745,эконом,1450,6540.4,3447.6000000000004
699,2024-09-15,9,4732,946.4,1745,эконом,1450,2335.6,2396.4
699,2024-09-17,23,15091,3018.2000000000003,1745,эконом,1450,10622.8,4468.200000000001
699,2024-09-20,15,13027,2605.4,1745,эконом,1450,8971.6,4055.4
699,2024-09-21,11,7583,1516.6000000000001,1745,эконом,1450,4616.4,2966.6000000000004
699,2024-09-24,12,7947,1589.4,1745,эконом,1450,4907.6,3039.4
699,2024-09-25,14,10963,2192.6,1745,эконом,1450,7320.4,3642.6
699,2024-09-26,15,12746,2549.2,1745,эконом,1450,8746.8,3999.2
699,2024-09-27,11,8012,1602.4,1745,эконом,1450,4959.6,3052.4
700,2024-09-01,8,9837,1967.4,473,комфорт,2350,5519.6,4317.4
700,2024-09-02,11,14846,2969.2,473,комфорт,2350,9526.8,5319.2
700,2024-09-04,10,12783,2556.6000000000004,473,комфорт,2350,7876.4,4906.6
700,2024-09-06,6,7985,1597.0000000000002,473,комфорт,2350,4038.0,3947.0
700,2024-09-07,8,7812,1562.4,473,комфорт,2350,3899.6000000000004,3912.4
700,2024-09-08,8,7340,1468.0,473,комфорт,2350,3522.0,3818.0
700,2024-09-09,3,4313,862.5999999999999,473,комфорт,2350,1100.4,3212.6
700,2024-09-10,5,3273,654.6,473,комфорт,2350,268.4000000000001,3004.6
700,2024-09-11,6,5615,1123.0,473,комфорт,2350,2142.0,3473.0
700,2024-09-12,7,9787,1957.4,473,комфорт,2350,5479.6,4307.4
700,2024-09-13,8,8773,1754.6000000000001,473,комфорт,2350,4668.4,4104.6
700,2024-09-14,7,12177,2435.4,473,комфорт,2350,7391.6,4785.4
700,2024-09-16,6,6707,1341.4,473,комфорт,2350,3015.6000000000004,3691.4
700,2024-09-17,8,8418,1683.6000000000001,473,комфорт,2350,4384.4,4033.6000000000004
700,2024-09-19,8,11814,2362.8,473,комфорт,2350,7101.200000000001,4712.8
700,2024-09-22,9,13813,2762.6,473,комфорт,2350,8700.4,5112.6
700,2024-09-24,7,6338,1267.6000000000001,473,комфорт,2350,2720.3999999999996,3617.6000000000004
700,2024-09-26,1,1842,368.4,473,комфорт,2350,-876.4000000000001,2718.4
700,2024-09-27,7,6331,1266.2,473,комфорт,2350,2714.8,3616.2
700,2024-09-28,9,12722,2544.4,473,комфорт,2350,7827.6,4894.4
700,2024-09-29,5,6026,1205.2,473,комфорт,2350,2470.8,3555.2
700,2024-09-30,10,13431,2686.2,473,комфорт,2350,8394.8,5036.2
701,2024-09-01,10,3647,729.4000000000001,1327,эконом,1600,1317.6,2329.4
701,2024-09-04,9,6777,1355.4,1327,эконом,1600,3821.6000000000004,2955.4
701,2024-09-05,9,4309,861.8,1327,эконом,1600,1847.1999999999998,2461.8
701,2024-09-06,17,8711,1742.2,1327,эконом,1600,5368.8,3342.2
701,2024-09-07,11,6800,1360.0,1327,эконом,1600,3840.0,2960.0
701,2024-09-08,14,9640,1928.0,1327,эконом,1600,6112.0,3528.0
701,2024-09-09,14,10302,2060.4,1327,эконом,1600,6641.6,3660.4
701,2024-09-10,18,13909,2781.8,1327,эконом,1600,9527.2,4381.8
701,2024-09-11,18,11488,2297.6,1327,эконом,1600,7590.4,3897.6
701,2024-09-13,9,7395,1479.0,1327,эконом,1600,4316.0,3079.0
701,2024-09-14,12,9468,1893.6000000000001,1327,эконом,1600,5974.4,3493.6000000000004
701,2024-09-16,10,5587,1117.4,1327,эконом,1600,2869.6000000000004,2717.4
701,2024-09-17,5,2791,558.2,1327,эконом,1600,632.8000000000002,2158.2
701,2024-09-18,15,11791,2358.2000000000003,1327,эконом,1600,7832.799999999999,3958.2000000000003
701,2024-09-19,12,6843,1368.6,1327,эконом,1600,3874.3999999999996,2968.6
701,2024-09-20,16,11436,2287.2,1327,эконом,1600,7548.799999999999,3887.2
701,2024-09-22,9,6590,1318.0,1327,эконом,1600,3672.0,2918.0
701,2024-09-25,15,9253,1850.6000000000001,1327,эконом,1600,5802.4,3450.6000000000004
701,2024-09-26,6,2874,574.8,1327,эконом,1600,699.1999999999998,2174.8
701,2024-09-28,10,6577,1315.4,1327,эконом,1600,3661.6000000000004,2915.4
701,2024-09-30,12,6024,1204.8000000000002,1327,эконом,1600,3219.2,2804.8
702,2024-09-01,8,9419,1883.8000000000002,769,комфорт,1650,5885.2,3533.8
702,2024-09-02,6,6749,1349.8000000000002,769,комфорт,1650,3749.2,2999.8
702,2024-09-03,7,8364,1672.8000000000002,769,комфорт,1650,5041.2,3322.8
702,2024-09-05,9,15104,3020.8,769,комфорт,1650,10433.2,4670.8
702,2024-09-06,10,15358,3071.6,769,комфорт,1650,10636.4,4721.6
702,2024-09-07,9,8868,1773.6000000000001,769,комфорт,1650,5444.4,3423.6000000000004
702,2024-09-08,8,11054,2210.8,769,комфорт,1650,7193.200000000001,3860.8
702,2024-09-09,8,12100,2420.0,769,комфорт,1650,8030.0,4070.0
702,2024-09-12,3,3161,632.2,769,комфорт,1650,878.8000000000002,2282.2
702,2024-09-13,9,8418,1683.6,769,комфорт,1650,5084.4,3333.6
702,2024-09-14,9,8348,1669.6,769,комфорт,1650,5028.4,3319.6
702,2024-09-15,6,11774,2354.8,769,комфорт,1650,7769.200000000001,4004.8
702,2024-09-16,5,7971,1594.2,769,комфорт,1650,4726.8,3244.2
702,2024-09-17,4,3103,620.6,769,комфорт,1650,832.4000000000001,2270.6
702,2024-09-22,9,11707,2341.4,769,комфорт,1650,7715.6,3991.4
702,2024-09-24,12,16620,3324.0,769,комфорт,1650,11646.0,4974.0
702,2024-09-27,11,14079,2815.8,769,комфорт,1650,9613.2,4465.8
702,2024-09-29,10,11210,2242.0,769,комфорт,1650,7318.0,3892.0
702,2024-09-30,7,5675,1135.0,769,комфорт,1650,2890.0,2785.0
703,2024-09-04,10,8442,1688.4,1171,комфорт,1700,5053.6,3388.4
703,2024-09-05,15,19944,3988.8,1171,комфорт,1700,14255.2,5688.8
703,2024-09-07,8,4894,978.8000000000001,1171,комфорт,1700,2215.2,2678.8
703,2024-09-08,14,15985,3197.0,1171,комфорт,1700,11088.0,4897.0
703,2024-09-09,13,16702,3340.4,1171,комфорт,1700,11661.6,5040.4
703,2024-09-10,9,11187,2237.4,1171,комфорт,1700,7249.6,3937.4
703,2024-09-12,16,20267,4053.4,1171,комфорт,1700,14513.6,5753.4
703,2024-09-13,13,17461,3492.2,1171,комфорт,1700,12268.8,5192.2
703,2024-09-17,8,9368,1873.6000000000001,1171,комфорт,1700,5794.4,3573.6000000000004
703,2024-09-18,9,9796,1959.2,1171,комфорт,1700,6136.8,3659.2
703,2024-09-20,19,24310,4862.0,1171,комфорт,1700,17748.0,6562.0
703,2024-09-21,12,14372,2874.4,1171,комфорт,1700,9797.6,4574.4
703,2024-09-22,7,9273,1854.6000000000001,1171,комфорт,1700,5718.4,3554.6000000000004
703,2024-09-27,9,10611,2122.2000000000003,1171,комфорт,1700,6788.799999999999,3822.2000000000003
703,2024-09-28,5,5051,1010.1999999999999,1171,комфорт,1700,2340.8,2710.2
703,2024-09-30,14,15580,3116.0000000000005,1171,комфорт,1700,10764.0,4816.0
704,2024-09-01,5,8150,1630.0000000000002,270,комфорт+,2300,4220.0,3930.0
704,2024-09-02,3,4170,834.0,270,комфорт+,2300,1036.0,3134.0
704,2024-09-04,3,3978,795.6,270,комфорт+,2300,882.4000000000001,3095.6
704,2024-09-05,14,17479,3495.8,270,комфорт+,2300,11683.2,5795.8
704,2024-09-08,8,18684,3736.8,270,комфорт+,2300,12647.2,6036.8
704,2024-09-10,6,13909,2781.8,270,комфорт+,2300,8827.2,5081.8
704,2024-09-11,4,8902,1780.4,270,комфорт+,2300,4821.6,4080.4
704,2024-09-12,7,15823,3164.6000000000004,270,комфорт+,2300,10358.4,5464.6
704,2024-09-13,4,4861,972.2,270,комфорт+,2300,1588.8000000000002,3272.2
704,2024-09-14,5,7801,1560.2,270,комфорт+,2300,3940.8,3860.2
704,2024-09-15,7,8769,1753.8000000000002,270,комфорт+,2300,4715.2,4053.8
704,2024-09-16,9,12969,2593.8,270,комфорт+,2300,8075.200000000001,4893.8
704,2024-09-18,8,13166,2633.2,270,комфорт+,2300,8232.8,4933.2
704,2024-09-19,6,12055,2411.0,270,комфорт+,2300,7344.0,4711.0
704,2024-09-21,7,12564,2512.8,270,комфорт+,2300,7751.200000000001,4812.8
704,2024-09-22,4,6523,1304.6,270,комфорт+,2300,2918.3999999999996,3604.6
704,2024-09-23,5,5618,1123.6000000000001,270,комфорт+,2300,2194.3999999999996,3423.6000000000004
704,2024-09-25,8,11248,2249.6,270,комфорт+,2300,6698.4,4549.6
704,2024-09-26,4,3209,641.8,270,комфорт+,2300,267.1999999999998,2941.8
704,2024-09-27,6,8119,1623.8,270,комфорт+,2300,4195.2,3923.8
704,2024-09-28,5,7604,1520.8000000000002,270,комфорт+,2300,3783.2,3820.8
704,2024-09-29,7,13156,2631.2,270,комфорт+,2300,8224.8,4931.2
704,2024-09-30,6,6600,1320.0,270,комфорт+,2300,2980.0,3620.0
705,2024-09-02,10,7937,1587.4,554,эконом,1250,5099.6,2837.4
705,2024-09-03,12,7884,1576.8,554,эконом,1250,5057.2,2826.8
705,2024-09-04,7,5465,1093.0,554,эконом,1250,3122.0,2343.0
705,2024-09-05,10,6142,1228.4,554,эконом,1250,3663.6000000000004,2478.4
705,2024-09-06,9,6560,1312.0,554,эконом,1250,3998.0,2562.0
705,2024-09-07,8,4503,900.6,554,эконом,1250,2352.4,2150.6
705,2024-09-08,12,6664,1332.8,554,эконом,1250,4081.2,2582.8
705,2024-09-10,9,6132,1226.4,554,эконом,1250,3655.6000000000004,2476.4
705,2024-09-11,9,4552,910.4,554,эконом,1250,2391.6,2160.4
705,2024-09-12,9,5965,1193.0,554,эконом,1250,3522.0,2443.0
705,2024-09-13,9,5415,1083.0,554,эконом,1250,3082.0,2333.0
705,2024-09-14,8,6417,1283.4,554,эконом,1250,3883.6000000000004,2533.4
705,2024-09-15,15,9588,1917.6000000000001,554,эконом,1250,6420.4,3167.6000000000004
705,2024-09-16,14,9592,1918.4,554,эконом,1250,6423.6,3168.4
705,2024-09-17,5,3724,744.8,554,эконом,1250,1729.1999999999998,1994.8
705,2024-09-18,10,9503,1900.6000000000001,554,эконом,1250,6352.4,3150.6000000000004
705,2024-09-19,3,1254,250.8,554,эконом,1250,-246.79999999999995,1500.8
705,2024-09-20,14,11609,2321.8,554,эконом,1250,8037.200000000001,3571.8
705,2024-09-22,7,4173,834.6,554,эконом,1250,2088.4,2084.6
705,2024-09-23,9,5605,1121.0,554,эконом,1250,3234.0,2371.0
705,2024-09-24,7,4668,933.6,554,эконом,1250,2484.4,2183.6
705,2024-09-26,6,3839,767.8,554,эконом,1250,1821.1999999999998,2017.8
705,2024-09-28,3,1859,371.8,554,эконом,1250,237.20000000000005,1621.8
705,2024-09-29,8,4290,858.0,554,эконом,1250,2182.0,2108.0
705,2024-09-30,15,8429,1685.8,554,эконом,1250,5493.2,2935.8
706,2024-09-01,12,19605,3921.0,1637,комфорт+,3050,12634.0,6971.0
706,2024-09-02,4,6188,1237.6000000000001,1637,комфорт+,3050,1900.3999999999996,4287.6
706,2024-09-03,5,5543,1108.6000000000001,1637,комфорт+,3050,1384.3999999999996,4158.6
706,2024-09-06,4,5315,1063.0,1637,комфорт+,3050,1202.0,4113.0
706,2024-09-07,3,6676,1335.2,1637,комфорт+,3050,2290.8,4385.2
706,2024-09-09,4,4633,926.6,1637,комфорт+,3050,656.4000000000001,3976.6
706,2024-09-10,7,7606,1521.2,1637,комфорт+,3050,3034.8,4571.2
706,2024-09-11,8,12891,2578.2,1637,комфорт+,3050,7262.799999999999,5628.2
706,2024-09-12,6,7542,1508.4,1637,комфорт+,3050,2983.6000000000004,4558.4
706,2024-09-13,5,5431,1086.2,1637,комфорт+,3050,1294.8000000000002,4136.2
706,2024-09-14,8,9226,1845.2,1637,комфорт+,3050,4330.8,4895.2
706,2024-09-16,6,11993,2398.6,1637,комфорт+,3050,6544.4,5448.6
706,2024-09-17,10,12899,2579.8,1637,комфорт+,3050,7269.200000000001,5629.8
706,2024-09-18,6,9956,1991.2,1637,комфорт+,3050,4914.8,5041.2
706,2024-09-19,6,6824,1364.8,1637,комфорт+,3050,2409.2,4414.8
706,2024-09-20,6,10051,2010.2000000000003,1637,комфорт+,3050,4990.799999999999,5060.200000000001
706,2024-09-21,1,1777,355.40000000000003,1637,комфорт+,3050,-1628.4,3405.4
706,2024-09-22,5,7052,1410.4,1637,комфорт+,3050,2591.6000000000004,4460.4
706,2024-09-23,4,8065,1613.0,1637,комфорт+,3050,3402.0,4663.0
706,2024-09-26,9,9620,1924.0,1637,комфорт+,3050,4646.0,4974.0
706,2024-09-27,9,14964,2992.8,1637,комфорт+,3050,8921.2,6042.8
706,2024-09-29,7,7427,1485.4,1637,комфорт+,3050,2891.6000000000004,4535.4
706,2024-09-30,3,3410,682.0,1637,комфорт+,3050,-322.0,3732.0
707,2024-09-01,11,10020,2004.0,1401,эконом,1750,6266.0,3754.0
707,2024-09-02,11,7427,1485.4,1401,эконом,1750,4191.6,3235.4
707,2024-09-04,8,5716,1143.2,1401,эконом,1750,2822.8,2893.2
707,2024-09-05,7,4580,916.0,1401,эконом,1750,1914.0,2666.0
707,2024-09-06,12,11171,2234.2000000000003,1401,эконом,1750,7186.799999999999,3984.2000000000003
707,2024-09-07,8,4201,840.2,1401,эконом,1750,1610.8000000000002,2590.2
707,2024-09-08,10,7199,1439.8,1401,эконом,1750,4009.2,3189.8
707,2024-09-10,10,7988,1597.6000000000001,1401,эконом,1750,4640.4,3347.6000000000004
707,2024-09-12,8,5752,1150.4,1401,эконом,1750,2851.6000000000004,2900.4
707,2024-09-13,12,7572,1514.4,1401,эконом,1750,4307.6,3264.4
707,2024-09-15,10,7201,1440.2,1401,эконом,1750,4010.8,3190.2
707,2024-09-16,13,9061,1812.2,1401,эконом,1750,5498.8,3562.2
707,2024-09-17,11,7301,1460.2,1401,эконом,1750,4090.8,3210.2
707,2024-09-19,8,2709,541.8000000000001,1401,эконом,1750,417.1999999999998,2291.8
707,2024-09-20,12,9386,1877.2,1401,эконом,1750,5758.8,3627.2
707,2024-09-21,6,5430,1086.0,1401,эконом,1750,2594.0,2836.0
